28486,2.84,34,46.4
28487,29.61,82,96.83
28488,79.47,10,89.31
28489,92.12,45,33.17
28490,44.42,87,90.42
28491,63.27,23,11.32
28492,20.12,29,29.23
28493,78.39,47,32.68
28494,9.99,58,50.0
28495,12.57,48,50.71
28496,73.12,52,25.42
28497,41.08,13,31.61
28498,98.17,58,64.0
28499,9.28,21,29.06
28500,71.29,93,70.05
28501,57.41,64,59.89
28502,40.65,7,82.66
28503,34.32,92,78.01
28504,23.82,69,34.32
28505,99.13,7,54.5
28506,61.65,17,37.46
28507,79.43,84,30.72
28508,63.17,85,9.74
28509,2.44,38,6.62
28510,78.36,2,11.36
28511,18.72,8,57.79
28512,35.29,1,42.23
28513,92.79,75,44.63
28514,23.44,37,37.07
28515,55.31,18,50.84
28516,58.04,68,94.86
28517,64.41,19,12.64
28518,41.42,14,84.99
28519,56.09,50,18.41
28520,49.72,81,64.72
28521,2.23,89,1.82
28522,81.53,16,61.3
28523,83.88,24,35.91
28524,57.95,99,39.16
28525,31.96,32,23.29
28526,79.14,29,22.61
28527,21.94,1,60.14
28528,29.4,42,62.67
28529,16.77,22,14.76
28530,25.71,73,52.61
28531,21.73,50,32.52
28532,48.79,21,91.2
28533,81.44,34,33.93
28534,52.68,90,44.74
28535,67.57,32,86.16
28536,68.98,32,18.29
28537,3.48,28,23.16
28538,56.69,87,61.71
28539,8.24,11,25.93
28540,70.55,69,11.16
28541,95.75,53,55.54
28542,77.41,22,32.85
28543,30.57,89,32.9
28544,6.07,58,81.11
28545,23.95,16,90.73
28546,49.41,88,97.87
28547,77.7,27,82.38
28548,16.56,93,69.57
28549,83.5,16,39.26
28550,30.25,27,81.81
28551,41.53,62,15.52
28552,1.33,84,91.46
28553,80.26,7,36.93
28554,7.59,71,62.04
28555,93.47,70,57.92
28556,54.5,96,56.36
28557,62.65,97,77.0
28558,32.44,33,33.81
28559,45.43,12,65.82
28560,57.52,16,28.82
28561,93.45,8,43.49
28562,3.38,95,39.85
28563,98.26,30,8.98
28564,1.15,18,71.82
28565,37.53,44,42.24
28566,52.47,67,73.46
28567,23.8,100,35.56
28568,5.11,61,90.05
28569,41.99,74,7.0
28570,45.4,42,90.03
28571,88.04,37,97.17
28572,82.76,60,42.49
28573,94.14,42,83.88
28574,38.82,36,95.77
28575,12.19,32,35.65
28576,45.0,81,47.14
28577,88.5,46,42.79
28578,25.64,4,77.2
28579,8.6,65,61.66
28580,66.71,61,41.86
28581,13.76,92,46.84
28582,15.28,26,4.99
28583,43.98,4,92.13
28584,43.66,5,2.32
28585,17.76,57,50.49
28586,14.94,35,81.23
28587,26.12,16,56.85
28588,97.37,67,79.55
28589,87.58,18,77.49
28590,71.19,46,95.43
28591,32.77,20,96.03
28592,29.19,71,23.02
28593,2.43,49,72.25
28594,74.73,21,63.92
28595,53.14,54,27.84
28596,9.03,9,68.96
28597,67.64,49,53.3
28598,43.69,64,37.34
28599,77.04,7,51.32
28600,24.58,69,21.14
28601,46.1,26,59.86
28602,48.78,44,27.19
28603,15.05,54,65.64
28604,37.76,1,1.53
28605,34.48,52,96.91
28606,32.29,24,20.21
28607,72.56,11,52.41
28608,46.96,69,61.5
28609,94.88,97,49.08
28610,35.9,28,15.32
28611,53.99,23,60.14
28612,36.61,28,99.2
28613,27.41,65,74.0
28614,88.15,83,61.21
28615,12.32,29,20.42
28616,77.89,93,12.45
28617,47.4,64,92.58
28618,13.74,71,88.25
28619,78.15,35,6.05
28620,98.61,44,30.39
28621,24.47,11,80.24
28622,75.95,20,37.99
28623,46.72,74,37.0
28624,3.9,20,84.85
28625,69.82,3,20.38
28626,86.45,68,65.79
28627,3.11,26,62.51
28628,60.28,89,49.57
28629,15.78,55,58.93
28630,63.84,70,57.81
28631,8.93,9,55.7
28632,19.45,88,60.36
28633,55.43,74,43.25
28634,96.05,91,43.93
28635,80.4,70,19.36
28636,42.91,77,96.35
28637,82.57,59,37.15
28638,12.06,79,47.99
28639,18.37,80,25.85
28640,43.01,92,3.77
28641,1.24,24,44.7
28642,30.61,84,27.26
28643,32.35,72,45.78
28644,50.63,96,97.4
28645,43.42,17,35.74
28646,79.14,94,71.91
28647,14.92,33,31.5
28648,68.47,90,35.47
28649,54.07,53,6.69
28650,68.87,73,7.9
28651,63.87,42,50.14
28652,20.16,20,38.31
28653,19.3,79,63.26
28654,22.48,100,28.04
28655,63.41,27,58.62
28656,46.96,49,64.74
28657,58.3,8,14.68
28658,89.5,72,28.37
28659,56.43,60,3.51
28660,20.8,6,36.93
28661,83.52,36,29.41
28662,79.21,50,60.0
28663,50.84,53,93.16
28664,87.82,37,15.23
28665,87.54,32,53.47
28666,57.37,17,79.43
28667,20.11,44,76.0
28668,27.11,30,79.78
28669,94.31,81,54.52
28670,40.41,38,98.24
28671,77.02,23,33.6
28672,82.42,91,76.74
28673,43.92,68,85.47
28674,7.07,28,2.67
28675,72.2,97,14.26
28676,41.29,39,90.34
28677,73.62,79,86.48
28678,19.52,76,49.86
28679,38.93,60,49.15
28680,69.99,60,41.61
28681,8.77,78,89.81
28682,37.95,70,83.01
28683,26.31,91,37.24
28684,6.6,4,82.9
28685,71.29,74,30.81
28686,2.94,70,65.23
28687,46.63,63,92.5
28688,75.91,14,70.15
28689,55.08,13,47.38
28690,97.96,72,4.9
28691,66.33,6,98.32
28692,94.35,93,14.11
28693,59.01,25,70.35
28694,24.2,18,20.8
28695,53.23,77,82.36
28696,41.43,68,90.11
28697,33.27,62,10.98
28698,48.26,25,56.84
28699,95.97,94,95.06
28700,35.23,48,58.79
28701,90.28,20,48.82
28702,67.33,50,77.9
28703,24.81,77,31.73
28704,5.01,41,63.07
28705,50.62,84,4.31
28706,83.77,52,37.47
28707,59.04,31,33.74
28708,10.35,32,43.62
28709,13.5,50,54.04
28710,20.27,46,68.82
28711,97.89,5,84.02
28712,41.78,21,94.03
28713,92.78,32,21.74
28714,40.2,41,71.37
28715,5.83,24,47.68
28716,25.66,89,83.51
28717,23.88,45,48.85
28718,14.95,70,87.72
28719,19.68,71,65.9
28720,56.87,48,75.94
28721,10.13,28,74.61
28722,64.8,39,62.32
28723,7.94,99,34.48
28724,65.46,34,27.01
28725,15.6,23,4.48
28726,37.35,14,67.3
28727,90.32,70,18.13
28728,58.09,66,88.37
28729,84.86,94,44.31
28730,1.14,79,23.67
28731,96.48,23,51.29
28732,52.47,23,30.3
28733,98.78,21,90.22
28734,82.09,76,13.98
28735,84.06,24,86.9
28736,18.74,44,7.99
28737,38.71,54,76.99
28738,40.09,39,80.88
28739,96.11,52,58.7
28740,39.01,27,13.42
28741,25.8,32,25.32
28742,44.63,7,99.9
28743,61.71,31,5.9
28744,81.45,47,48.61
28745,9.75,30,35.8
28746,86.44,82,66.33
28747,96.32,10,70.99
28748,45.72,84,40.23
28749,70.69,50,77.28
28750,94.49,15,90.33
28751,58.23,39,31.01
28752,65.05,1,60.53
28753,80.84,59,8.05
28754,42.9,2,11.44
28755,21.94,41,83.76
28756,85.01,83,49.9
28757,79.57,62,23.73
28758,36.97,70,39.53
28759,62.62,40,53.2
28760,92.29,9,10.12
28761,99.57,2,55.07
28762,87.25,82,21.58
28763,22.04,52,67.82
28764,16.13,24,36.33
28765,41.28,93,59.28
28766,39.0,50,44.72
28767,47.05,57,33.51
28768,80.06,6,64.75
28769,94.68,21,76.58
28770,98.65,18,12.83
28771,8.65,44,35.65
28772,26.44,55,8.67
28773,12.46,31,99.01
28774,3.42,80,96.3
28775,71.19,69,36.48
28776,51.58,87,77.79
28777,52.23,57,51.62
28778,84.76,79,34.84
28779,13.68,80,35.7
28780,99.63,66,91.4
28781,55.97,21,77.58
28782,31.89,99,84.22
28783,21.16,100,46.5
28784,37.25,49,23.84
28785,27.06,2,36.45
28786,41.99,48,13.23
28787,35.9,47,70.07
28788,90.81,67,8.9
28789,89.84,55,87.66
28790,2.86,59,82.68
28791,37.61,69,54.8
28792,27.93,11,37.09
28793,19.21,90,24.33
28794,49.54,44,96.97
28795,10.47,41,28.37
28796,29.14,84,81.32
28797,22.08,7,79.44
28798,55.55,3,5.06
28799,6.23,24,54.17
28800,62.63,9,50.9
28801,28.54,99,56.55
28802,23.8,25,17.99
28803,26.25,21,55.16
28804,46.28,23,6.22
28805,55.24,76,7.16
28806,53.23,9,85.38
28807,58.46,7,79.03
28808,97.71,80,66.56
28809,20.67,89,57.68
28810,87.17,44,98.34
28811,80.63,91,68.95
28812,63.2,52,46.14
28813,50.01,1,22.09
28814,20.63,100,93.43
28815,99.0,99,63.5
28816,47.13,63,82.02
28817,73.28,72,40.78
28818,56.93,58,40.43
28819,4.28,44,86.24
28820,43.47,91,66.95
28821,92.36,2,80.43
28822,12.8,32,2.44
28823,85.86,10,97.19
28824,82.66,81,64.83
28825,81.01,16,63.78
28826,13.27,23,95.7
28827,40.67,99,44.36
28828,73.05,4,16.18
28829,72.81,88,98.35
28830,54.75,22,7.9
28831,45.2,41,4.76
28832,9.22,85,19.39
28833,27.69,32,29.15
28834,11.89,38,44.17
28835,15.57,25,95.22
28836,93.85,32,10.1
28837,77.63,83,92.63
28838,80.34,76,51.12
28839,50.1,81,37.52
28840,1.44,6,42.02
28841,29.25,50,18.82
28842,36.69,73,98.47
28843,42.9,78,8.01
28844,59.96,23,78.9
28845,26.2,89,34.95
28846,17.84,39,11.78
28847,17.54,57,34.22
28848,35.76,4,78.05
28849,71.48,33,15.54
28850,57.14,50,85.31
28851,89.8,91,55.57
28852,92.54,68,34.24
28853,90.79,11,9.66
28854,28.8,32,12.58
28855,63.73,70,73.72
28856,13.77,51,52.91
28857,14.95,40,55.25
28858,19.3,96,90.54
28859,24.1,6,13.95
28860,81.6,60,14.13
28861,46.95,56,20.2
28862,65.96,27,98.01
28863,75.62,4,25.6
28864,41.24,58,56.04
28865,66.57,27,49.29
28866,28.44,12,2.44
28867,75.15,79,12.78
28868,48.08,41,83.05
28869,79.49,91,70.13
28870,61.97,77,7.44
28871,84.11,48,45.91
28872,92.89,60,8.83
28873,34.23,26,51.44
28874,3.47,56,33.26
28875,49.62,88,90.06
28876,50.94,51,34.47
28877,39.86,70,49.96
28878,45.33,60,30.56
28879,20.81,16,36.72
28880,67.23,3,81.66
28881,86.39,38,31.62
28882,63.14,14,33.34
28883,15.76,76,15.69
28884,99.38,63,72.19
28885,82.1,13,30.15
28886,87.57,58,85.3
28887,65.33,57,85.63
28888,20.41,82,74.0
28889,7.27,43,50.11
28890,44.96,15,97.75
28891,15.8,71,81.9
28892,87.85,77,63.57
28893,18.24,32,45.64
28894,8.41,28,44.68
28895,68.59,66,67.87
28896,83.77,60,99.2
28897,76.51,48,52.71
28898,76.05,56,32.49
28899,62.04,30,44.34
28900,30.16,54,75.18
28901,18.26,17,43.38
28902,32.6,11,66.7
28903,94.27,32,26.12
28904,70.75,78,70.52
28905,93.73,34,72.67
28906,34.77,65,55.92
28907,69.16,95,58.31
28908,23.9,97,44.37
28909,49.26,6,76.46
28910,56.91,14,64.65
28911,6.71,72,79.12
28912,92.24,5,21.51
28913,57.96,60,28.02
28914,81.36,24,45.28
28915,86.65,84,61.95
28916,18.38,90,9.9
28917,68.48,9,61.96
28918,74.77,90,45.32
28919,52.87,22,71.37
28920,2.4,12,24.64
28921,93.86,94,48.34
28922,30.13,56,25.35
28923,63.43,75,81.83
28924,20.9,47,16.56
28925,66.06,60,78.51
28926,18.17,28,20.94
28927,78.57,79,84.98
28928,55.88,23,39.31
28929,89.13,33,54.21
28930,58.32,18,36.95
28931,79.4,76,49.44
28932,76.07,54,83.85
28933,73.75,82,14.64
28934,99.8,47,99.67
28935,81.03,58,6.76
28936,94.2,41,22.9
28937,77.26,8,55.32
28938,77.78,57,86.66
28939,49.65,19,31.25
28940,61.51,13,42.02
28941,95.16,71,51.65
28942,43.86,82,60.22
28943,89.7,31,14.43
28944,16.34,8,8.61
28945,81.73,54,11.54
28946,85.6,26,70.97
28947,62.07,5,56.76
28948,30.43,26,69.17
28949,69.74,24,84.5
28950,45.46,7,66.82
28951,94.68,13,29.36
28952,85.64,61,9.03
28953,83.98,16,94.61
28954,70.61,81,16.75
28955,32.13,41,48.63
28956,33.76,28,31.66
28957,2.63,93,62.89
28958,65.11,31,40.13
28959,84.1,43,22.54
28960,78.56,51,19.93
28961,44.15,29,76.39
28962,70.91,82,28.13
28963,38.97,47,68.06
28964,53.04,80,21.77
28965,20.73,17,48.88
28966,57.77,73,11.09
28967,79.85,17,90.68
28968,96.62,57,69.26
28969,9.53,81,92.71
28970,83.02,76,77.87
28971,29.53,18,39.5
28972,41.5,52,5.11
28973,54.14,18,74.62
28974,53.83,49,9.76
28975,55.04,93,61.56
28976,3.35,47,73.2
28977,69.14,2,27.57
28978,94.56,81,41.37
28979,75.17,81,87.46
28980,77.37,48,60.96
28981,43.63,87,52.62
28982,40.71,13,38.03
28983,69.33,27,69.0
28984,91.11,4,6.69
28985,62.02,26,71.45
28986,17.97,68,51.9
28987,27.15,31,60.88
28988,94.61,73,4.66
28989,81.44,26,99.51
28990,84.69,21,82.4
28991,16.74,3,58.25
28992,49.17,82,7.32
28993,16.14,96,60.25
28994,78.46,88,76.19
28995,68.23,32,50.44
28996,44.57,46,23.78
28997,33.35,19,93.13
28998,70.23,7,25.07
28999,8.32,76,43.31
29000,66.17,38,8.05
29001,45.22,88,56.08
29002,94.56,26,34.14
29003,27.56,19,81.51
29004,35.17,56,18.0
29005,75.15,68,83.83
29006,50.98,67,1.34
29007,24.78,98,94.34
29008,30.16,20,81.0
29009,56.44,28,6.46
29010,15.26,77,22.95
29011,29.74,79,11.14
29012,53.19,72,70.66
29013,82.71,12,38.74
29014,37.03,50,10.74
29015,76.35,95,33.32
29016,15.81,11,25.92
29017,23.49,46,43.4
29018,9.66,71,83.48
29019,68.63,13,53.36
29020,28.79,82,29.62
29021,62.68,78,43.66
29022,80.39,27,15.95
29023,87.35,13,97.81
29024,43.5,1,50.21
29025,55.18,54,91.62
29026,29.79,55,13.39
29027,40.81,87,2.17
29028,64.8,12,18.89
29029,31.07,42,10.09
29030,26.82,21,2.6
29031,68.56,87,58.87
29032,39.68,78,69.53
29033,49.97,92,67.31
29034,57.6,94,58.76
29035,25.24,68,70.97
29036,13.83,68,48.21
29037,74.76,100,78.8
29038,99.61,15,62.47
29039,6.44,39,84.14
29040,53.78,49,22.74
29041,3.74,29,60.71
29042,86.67,34,6.26
29043,27.13,2,37.09
29044,60.61,63,6.69
29045,50.22,64,31.16
29046,62.27,80,7.05
29047,19.48,91,27.22
29048,4.12,39,67.55
29049,28.69,66,5.84
29050,34.79,45,39.17
29051,19.82,79,87.28
29052,8.95,24,97.16
29053,89.92,71,80.93
29054,90.32,2,38.14
29055,53.0,86,34.19
29056,6.3,1,94.71
29057,29.43,93,84.34
29058,41.83,54,76.36
29059,97.63,83,87.51
29060,20.21,9,6.16
29061,43.44,75,27.77
29062,53.57,68,50.66
29063,97.35,77,77.3
29064,33.89,51,58.05
29065,7.31,63,41.24
29066,41.56,25,23.67
29067,8.89,92,34.75
29068,23.99,8,71.0
29069,95.32,67,40.24
29070,59.68,96,74.04
29071,79.42,91,34.37
29072,79.12,10,69.14
29073,55.2,77,20.53
29074,43.92,96,73.23
29075,37.66,55,93.73
29076,1.79,89,57.36
29077,10.07,62,10.65
29078,70.1,76,31.47
29079,10.87,41,26.97
29080,56.37,60,37.82
29081,26.37,80,74.68
29082,3.06,94,13.15
29083,95.96,93,78.59
29084,94.52,74,59.23
29085,74.54,65,23.87
29086,56.71,64,18.64
29087,12.88,79,32.56
29088,31.71,54,10.8
29089,53.99,17,36.95
29090,8.01,70,77.15
29091,75.91,62,85.03
29092,50.87,36,45.94
29093,36.81,69,40.46
29094,92.42,59,60.59
29095,9.33,96,90.27
29096,83.69,33,38.67
29097,71.37,61,10.23
29098,25.22,12,60.53
29099,79.91,11,11.05
29100,5.96,24,6.72
29101,95.73,69,74.36
29102,45.24,93,90.24
29103,28.36,29,55.15
29104,81.36,33,47.81
29105,16.89,41,57.37
29106,49.96,14,48.17
29107,92.79,7,26.97
29108,81.57,7,11.59
29109,81.88,90,50.42
29110,18.36,96,68.38
29111,27.84,87,96.81
29112,38.13,48,30.31
29113,39.92,6,87.5
29114,2.55,69,38.29
29115,45.55,10,86.68
29116,45.67,72,59.2
29117,71.22,28,83.29
29118,37.51,26,44.63
29119,52.85,45,35.16
29120,69.25,18,80.55
29121,35.28,52,29.29
29122,56.83,56,63.46
29123,78.0,10,69.19
29124,64.73,88,47.94
29125,29.55,43,25.3
29126,64.33,24,57.26
29127,80.7,60,25.75
29128,58.81,15,40.67
29129,68.02,46,33.56
29130,52.45,99,63.79
29131,11.65,16,71.17
29132,58.64,46,61.79
29133,95.44,90,99.24
29134,2.13,89,44.81
29135,75.45,85,31.73
29136,25.47,96,93.1
29137,18.48,41,87.29
29138,15.22,12,50.55
29139,46.13,81,52.35
29140,81.67,38,57.94
29141,3.49,93,80.53
29142,53.01,87,44.38
29143,39.33,46,15.27
29144,66.55,85,38.81
29145,81.04,29,13.58
29146,89.68,75,13.61
29147,28.69,33,48.79
29148,6.16,49,87.08
29149,13.77,3,81.91
29150,62.5,4,79.44
29151,40.88,9,36.49
29152,40.01,14,75.92
29153,85.13,66,5.94
29154,33.16,35,19.48
29155,66.57,17,82.32
29156,55.29,87,4.32
29157,89.83,63,86.52
29158,1.36,4,17.83
29159,41.55,92,39.53
29160,75.25,42,36.08
29161,97.63,29,22.81
29162,40.81,25,25.52
29163,45.82,83,56.45
29164,37.85,14,39.35
29165,63.1,39,7.57
29166,12.14,54,50.3
29167,94.34,99,46.99
29168,57.07,38,4.17
29169,21.67,13,45.97
29170,46.12,67,12.15
29171,30.95,29,51.66
29172,74.31,63,18.48
29173,76.07,54,79.24
29174,1.35,98,50.07
29175,55.38,64,20.82
29176,14.43,94,6.84
29177,66.82,65,32.11
29178,55.81,27,79.18
29179,52.66,68,9.74
29180,48.63,4,2.09
29181,82.15,67,61.8
29182,68.59,2,32.77
29183,46.28,37,12.71
29184,26.64,98,37.68
29185,65.12,19,20.49
29186,71.22,31,16.26
29187,89.85,44,69.35
29188,57.48,96,54.8
29189,7.17,58,55.2
29190,73.96,30,1.28
29191,10.77,55,38.79
29192,48.7,73,60.88
29193,18.15,60,10.49
29194,27.05,92,52.34
29195,52.89,32,61.68
29196,89.2,8,99.36
29197,36.03,19,86.49
29198,43.3,4,6.74
29199,67.83,60,65.1
29200,66.45,76,84.08
29201,72.14,94,73.43
29202,29.6,7,44.68
29203,44.23,99,39.06
29204,73.25,48,49.71
29205,78.65,31,34.68
29206,38.03,47,95.58
29207,7.04,16,88.04
29208,75.58,69,31.23
29209,16.41,86,45.08
29210,52.56,19,27.38
29211,67.88,90,13.43
29212,70.3,98,30.88
29213,10.93,21,40.35
29214,71.48,26,42.15
29215,95.51,63,78.91
29216,29.93,78,66.03
29217,12.33,97,85.43
29218,3.66,67,53.29
29219,98.1,99,71.05
29220,11.2,64,58.7
29221,49.63,8,65.48
29222,29.05,61,6.17
29223,22.61,85,73.61
29224,51.09,96,47.07
29225,4.38,53,21.62
29226,91.63,38,12.23
29227,36.7,93,30.12
29228,71.72,66,67.94
29229,15.4,85,42.92
29230,5.48,85,14.89
29231,12.44,58,15.85
29232,97.05,56,58.46
29233,2.29,34,64.9
29234,45.37,32,70.42
29235,42.27,41,71.4
29236,65.92,69,21.06
29237,11.4,67,79.67
29238,86.51,27,55.6
29239,67.44,43,12.46
29240,83.75,14,62.09
29241,41.23,12,63.28
29242,59.17,81,51.08
29243,62.31,41,15.04
29244,21.1,98,83.5
29245,4.43,38,99.75
29246,8.66,77,59.3
29247,17.27,8,91.98
29248,91.3,7,77.45
29249,82.64,51,44.96
29250,12.88,98,73.84
29251,21.13,18,55.8
29252,84.16,52,62.67
29253,50.78,57,5.16
29254,66.28,24,65.51
29255,23.38,36,61.16
29256,19.04,70,18.18
29257,69.14,84,16.05
29258,50.47,65,87.38
29259,13.52,44,83.43
29260,55.07,29,33.15
29261,90.49,32,12.41
29262,80.57,84,53.79
29263,24.88,66,55.64
29264,4.14,68,65.25
29265,76.78,9,61.49
29266,82.6,19,7.96
29267,6.51,17,76.35
29268,23.09,17,92.0
29269,44.38,90,71.75
29270,27.81,90,42.44
29271,86.94,28,83.54
29272,14.6,73,5.47
29273,65.46,74,75.31
29274,23.75,15,54.58
29275,28.21,39,39.71
29276,61.02,99,33.1
29277,61.46,63,13.9
29278,90.98,5,86.74
29279,93.65,6,91.34
29280,77.15,65,58.28
29281,75.04,13,64.72
29282,14.33,58,90.62
29283,48.82,93,19.42
29284,14.42,22,20.09
29285,72.81,40,27.61
29286,52.22,84,90.67
29287,54.23,45,63.49
29288,79.23,74,70.37
29289,96.52,36,98.62
29290,37.51,31,96.09
29291,27.58,1,27.32
29292,70.78,83,98.07
29293,64.7,62,64.59
29294,78.26,19,6.18
29295,15.42,85,61.0
29296,9.17,77,15.91
29297,69.31,37,48.95
29298,82.88,78,81.79
29299,2.41,88,32.15
29300,79.76,48,41.41
29301,30.57,90,84.87
29302,53.14,86,6.27
29303,29.64,19,25.21
29304,10.28,87,19.59
29305,25.75,28,86.35
29306,13.22,69,58.56
29307,83.64,1,77.84
29308,73.23,82,37.41
29309,38.03,3,39.62
29310,52.42,77,89.62
29311,29.53,59,93.58
29312,87.85,58,93.62
29313,34.38,88,55.16
29314,18.7,79,87.35
29315,21.53,3,84.81
29316,74.66,51,17.69
29317,35.69,69,36.57
29318,61.5,65,1.41
29319,32.03,43,88.12
29320,79.96,54,99.33
29321,64.04,42,27.74
29322,66.34,71,51.05
29323,73.86,71,9.66
29324,98.26,70,99.14
29325,98.91,100,93.78
29326,73.03,3,60.62
29327,50.67,95,60.59
29328,39.97,39,12.16
29329,29.88,36,2.34
29330,69.37,48,65.71
29331,28.56,34,7.77
29332,92.8,35,93.79
29333,29.82,90,93.13
29334,2.0,8,84.53
29335,20.88,83,29.75
29336,67.52,88,1.4
29337,74.43,3,16.77
29338,71.43,75,61.81
29339,55.32,97,47.16
29340,77.71,96,92.24
29341,2.11,94,78.41
29342,67.0,72,74.71
29343,19.23,35,15.4
29344,99.8,74,14.05
29345,45.46,55,27.38
29346,39.62,37,37.84
29347,88.5,94,19.12
29348,24.91,39,89.89
29349,66.49,12,21.08
29350,92.12,13,79.08
29351,42.73,70,91.41
29352,44.84,96,41.07
29353,51.5,87,76.08
29354,96.27,87,93.27
29355,14.88,53,25.63
29356,68.25,88,36.83
29357,90.34,82,28.18
29358,1.97,97,29.39
29359,28.84,95,27.0
29360,45.71,40,51.92
29361,42.7,32,78.1
29362,91.76,39,88.35
29363,18.53,81,11.98
29364,5.59,71,63.65
29365,16.25,1,42.66
29366,34.66,89,50.43
29367,75.75,82,38.23
29368,7.17,2,78.12
29369,78.27,12,60.74
29370,43.23,35,83.02
29371,93.89,30,80.62
29372,16.17,100,16.2
29373,22.74,87,38.25
29374,27.91,43,60.5
29375,14.66,81,49.96
29376,82.19,84,99.32
29377,35.13,38,50.64
29378,75.14,48,26.03
29379,62.66,71,16.27
29380,89.88,56,70.79
29381,19.99,54,21.63
29382,93.54,54,60.05
29383,51.55,6,32.15
29384,6.92,94,84.72
29385,37.9,78,26.26
29386,12.6,89,17.31
29387,82.95,76,8.85
29388,80.21,32,93.73
29389,35.72,14,92.88
29390,81.99,70,73.81
29391,49.08,44,56.47
29392,19.91,36,81.05
29393,50.9,21,52.69
29394,29.15,100,89.52
29395,70.55,10,32.79
29396,1.22,38,39.02
29397,14.18,54,31.89
29398,33.94,74,43.83
29399,41.41,42,58.41
29400,91.68,31,55.48
29401,5.78,98,10.18
29402,73.36,84,72.21
29403,2.89,59,14.86
29404,95.6,44,17.06
29405,61.87,37,95.84
29406,44.61,71,88.21
29407,90.24,12,14.7
29408,29.45,78,98.71
29409,44.03,97,63.06
29410,34.15,41,17.72
29411,34.63,29,49.12
29412,86.67,83,54.35
29413,20.15,23,92.17
29414,20.01,88,25.74
29415,32.24,82,15.73
29416,46.11,23,96.29
29417,27.96,65,33.61
29418,91.61,46,17.41
29419,74.45,63,82.7
29420,64.72,40,19.52
29421,37.59,25,20.28
29422,63.04,32,20.48
29423,95.43,52,41.51
29424,97.96,10,64.37
29425,9.64,20,41.99
29426,57.74,11,69.86
29427,68.47,56,12.52
29428,81.89,55,37.17
29429,52.38,94,88.49
29430,5.44,67,76.67
29431,19.28,50,72.67
29432,9.04,80,84.89
29433,12.86,63,73.99
29434,82.01,33,57.75
29435,8.68,89,34.65
29436,59.2,96,52.15
29437,50.91,93,10.8
29438,25.71,97,67.12
29439,13.66,96,27.05
29440,47.26,72,33.95
29441,94.13,91,23.88
29442,12.97,60,52.35
29443,76.74,7,81.23
29444,52.55,86,51.02
29445,21.81,78,84.16
29446,77.47,19,70.76
29447,54.93,93,19.48
29448,66.85,6,67.99
29449,67.34,30,72.18
29450,26.99,7,55.89
29451,40.61,99,59.59
29452,85.65,40,80.71
29453,79.37,26,85.63
29454,11.14,89,2.13
29455,90.57,36,3.4
29456,20.36,21,37.11
29457,39.33,34,57.09
29458,88.01,48,72.34
29459,51.3,63,45.55
29460,83.22,43,79.53
29461,14.1,91,23.62
29462,46.87,58,68.64
29463,94.79,40,94.1
29464,49.57,34,15.13
29465,60.02,30,81.67
29466,22.64,17,19.12
29467,81.97,97,74.66
29468,83.08,92,15.85
29469,68.47,65,79.24
29470,45.38,42,46.47
29471,57.77,61,79.32
29472,78.03,71,76.27
29473,45.04,94,88.87
29474,49.41,83,6.01
29475,24.54,98,61.61
29476,77.36,23,65.06
29477,87.23,41,35.58
29478,58.37,71,70.25
29479,67.0,16,85.2
29480,37.74,4,71.13
29481,29.49,41,85.97
29482,52.44,19,91.81
29483,50.09,3,28.77
29484,75.69,52,55.92
29485,6.74,37,71.01
29486,21.89,28,44.42
29487,59.82,42,84.6
29488,53.77,82,1.94
29489,88.06,57,37.03
29490,87.74,37,49.33
29491,40.24,49,58.95
29492,79.42,89,54.06
29493,8.37,30,4.76
29494,69.5,83,84.23
29495,17.13,28,85.14
29496,63.03,25,30.79
29497,78.41,13,56.2
29498,15.52,29,21.95
29499,9.8,74,55.02
29500,86.34,5,10.8
29501,61.11,81,50.59
29502,4.27,82,80.92
29503,76.13,60,89.56
29504,47.03,60,28.07
29505,16.31,23,36.26
29506,54.25,72,14.25
29507,50.85,88,96.96
29508,75.12,80,48.58
29509,10.63,31,27.56
29510,85.22,16,65.85
29511,62.27,58,90.81
29512,8.77,61,73.78
29513,8.61,12,58.41
29514,62.47,28,71.43
29515,15.79,96,82.58
29516,6.78,34,84.51
29517,86.89,25,35.02
29518,68.13,67,29.7
29519,86.58,32,80.25
29520,85.82,28,58.46
29521,17.47,32,63.09
29522,78.06,100,35.33
29523,56.55,3,70.23
29524,99.88,18,40.11
29525,29.07,36,94.09
29526,41.0,100,27.12
29527,38.69,94,80.71
29528,81.58,100,4.08
29529,7.86,22,44.98
29530,79.89,14,2.66
29531,45.13,63,67.31
29532,94.89,90,58.42
29533,78.1,90,95.11
29534,78.14,65,73.28
29535,46.49,53,28.45
29536,66.06,13,25.04
29537,55.63,18,38.5
29538,3.97,58,52.26
29539,20.88,98,9.24
29540,55.67,21,80.8
29541,83.04,40,9.67
29542,14.77,10,89.97
29543,54.14,94,28.84
29544,13.88,78,29.18
29545,84.98,47,42.77
29546,87.82,11,66.95
29547,3.52,49,79.07
29548,50.52,36,64.62
29549,64.12,19,23.7
29550,46.96,61,22.47
29551,70.37,34,71.97
29552,72.36,46,7.09
29553,58.33,71,32.07
29554,41.62,31,93.53
29555,71.65,70,88.2
29556,84.94,68,89.34
29557,63.57,39,22.09
29558,11.2,73,95.44
29559,93.61,86,19.05
29560,15.21,66,88.29
29561,61.38,52,73.5
